season,date,match_name,home_team,away_team,winner,home_score,away_score,h_odd,d_odd,a_odd,h_match_points,a_match_points,ht_rank,ht_ls_rank,ht_days_ls_match,ht_points,ht_l_points,ht_l_wavg_points,ht_goals,ht_l_goals,ht_l_wavg_goals,ht_goals_sf,ht_l_goals_sf,ht_l_wavg_goals_sf,ht_wins,ht_draws,ht_losses,ht_win_streak,ht_loss_streak,ht_draw_streak,at_rank,at_ls_rank,at_days_ls_match,at_points,at_l_points,at_l_wavg_points,at_goals,at_l_goals,at_l_wavg_goals,at_goals_sf,at_l_goals_sf,at_l_wavg_goals_sf,at_wins,at_draws,at_losses,at_win_streak,at_loss_streak,at_draw_streak,ls_winner
2019,2020-02-08,Levante - Leganes,Levante , Leganes,HOME_TEAM,2,0,2.6,3.2,2.8,3,0,22,3.0,78.0,5,0.3333333333333333,0.75,1,0.3333333333333333,0.0625,2,0.6666666666666666,0.375,1,2,2,0,0,1,36,23.0,92.0,3,0.6666666666666666,0.6875,1,0.3333333333333333,0.0625,5,0.3333333333333333,0.875,0,3,2,0,0,1,HOME_TEAM
2019,2020-02-08,Getafe - Valencia,Getafe , Valencia,DRAW,0,0,2.0,3.25,4.0,1,1,16,11.0,90.0,8,1.6666666666666667,1.5625,4,1.3333333333333333,0.625,1,0.3333333333333333,0.0625,2,2,1,0,0,1,38,8.0,77.0,5,0.6666666666666666,0.71875,4,1.3333333333333333,0.6875,6,1.3333333333333333,1.0,1,2,3,0,0,1,DRAW
2019,2020-02-08,Valladolid - Villarreal,Valladolid , Villarreal,HOME_TEAM,1,0,3.05,3.2,2.45,3,0,23,33.0,76.0,9,2.0,1.25,4,1.3333333333333333,0.53125,2,0.6666666666666666,0.53125,2,3,1,0,1,0,11,28.0,70.0,11,0.6666666666666666,0.953125,5,1.6666666666666667,0.140625,4,1.6666666666666667,0.53125,3,2,2,0,0,1,DRAW
2019,2020-02-08,Ath Madrid - Granada,Ath Madrid , Granada,HOME_TEAM,1,0,1.42,4.1,9.6,3,0,6,7.0,90.0,9,2.3333333333333335,1.71875,4,1.3333333333333333,0.90625,3,1.0,0.5625,2,3,1,0,0,1,19,,91.0,8,0.3333333333333333,0.75,3,1.0,0.125,5,1.0,0.8125,2,2,2,0,0,1,HOME_TEAM
2019,2020-02-07,Alaves - Eibar,Alaves , Eibar,DRAW,0,0,2.25,3.1,3.55,1,1,35,14.0,69.0,7,1.6666666666666667,1.46875,2,0.6666666666666666,0.5,1,0.3333333333333333,0.03125,1,4,1,0,0,1,27,31.0,69.0,9,0.6666666666666666,1.0625,5,1.6666666666666667,0.875,5,1.6666666666666667,1.03125,2,3,1,0,0,2,DRAW
2019,2020-02-02,Leganes - Sociedad,Leganes , Sociedad,AWAY_TEAM,0,1,2.9,3.1,2.6,0,3,26,24.0,71.0,8,2.3333333333333335,2.15625,3,1.0,0.875,4,1.3333333333333333,0.375,2,2,2,1,0,0,21,30.0,71.0,7,1.0,1.125,5,1.6666666666666667,0.9375,3,1.6666666666666667,0.8125,1,4,0,0,0,4,AWAY_TEAM
2019,2020-02-02,Eibar - Betis,Eibar , Betis,DRAW,1,1,2.5,3.35,2.85,1,1,24,27.0,70.0,4,0.6666666666666666,0.671875,0,0.0,0.0,6,2.0,0.84375,0,4,3,0,0,1,37,38.0,64.0,6,1.6666666666666667,1.90625,3,1.0,1.0625,3,1.0,0.15625,1,3,2,1,0,0,HOME_TEAM
2019,2020-02-02,Ath Bilbao - Getafe,Ath Bilbao , Getafe,AWAY_TEAM,0,1,2.55,2.85,3.2,0,3,8,5.0,84.0,9,2.0,1.3125,4,1.3333333333333333,0.6875,2,0.6666666666666666,0.5625,3,0,2,0,1,0,14,25.0,70.0,8,1.6666666666666667,1.46875,4,1.3333333333333333,0.8125,5,1.3333333333333333,0.65625,2,2,2,0,0,1,DRAW
2019,2020-02-02,Sevilla - Alaves,Sevilla , Alaves,DRAW,0,0,1.37,4.8,8.8,1,1,17,12.0,92.0,7,1.6666666666666667,2.0,2,0.6666666666666666,0.5625,1,0.3333333333333333,0.0625,1,4,0,1,0,0,40,36.0,70.0,1,0.3333333333333333,0.5,1,0.3333333333333333,0.25,9,0.3333333333333333,1.0625,0,1,5,0,0,1,HOME_TEAM
2019,2020-02-02,Villarreal - Osasuna,Villarreal , Osasuna,HOME_TEAM,1,0,1.77,3.85,4.45,3,0,5,29.0,70.0,10,1.6666666666666667,1.375,3,1.0,0.21875,1,0.3333333333333333,0.03125,2,4,0,0,0,2,34,,84.0,2,0.3333333333333333,0.53125,0,0.0,0.0,4,0.0,0.46875,0,2,4,0,0,1,HOME_TEAM
2019,2020-02-02,Barcelona - Levante,Barcelona , Levante,HOME_TEAM,2,0,1.15,8.5,15.0,3,0,1,1.0,85.0,15,3.0,3.0,12,4.0,2.375,4,1.3333333333333333,0.875,5,0,0,5,0,0,32,26.0,84.0,11,2.3333333333333335,2.59375,5,1.6666666666666667,1.09375,4,1.6666666666666667,0.125,3,2,1,2,0,0,
2019,2020-02-01,Granada - Espanol,Granada , Espanol,DRAW,1,1,2.7,3.05,2.85,1,1,15,,70.0,12,1.0,1.25,4,1.3333333333333333,0.375,1,0.3333333333333333,0.25,3,3,0,0,0,3,29,2.0,83.0,6,1.3333333333333333,0.9375,2,0.6666666666666666,0.625,4,0.6666666666666666,1.0625,1,3,2,0,0,1,AWAY_TEAM
2019,2020-02-01,Real Madrid - Ath Madrid,Real Madrid , Ath Madrid,DRAW,0,0,1.8,3.5,4.7,1,1,2,9.0,70.0,14,1.6666666666666667,1.5,10,3.3333333333333335,1.125,1,0.3333333333333333,0.5,4,2,0,0,0,2,13,10.0,70.0,7,0.6666666666666666,0.8125,1,0.3333333333333333,0.03125,1,0.3333333333333333,0.25,1,4,1,0,0,1,DRAW
2019,2020-02-01,Mallorca - Valladolid,Mallorca , Valladolid,DRAW,0,0,2.25,3.15,3.4,1,1,4,,63.0,13,2.0,1.421875,5,1.6666666666666667,0.71875,3,1.0,1.015625,4,1,2,0,1,0,33,32.0,64.0,5,0.3333333333333333,0.625,2,0.6666666666666666,0.15625,6,0.6666666666666666,0.9375,1,2,3,0,0,1,
2019,2020-02-01,Valencia - Celta,Valencia , Celta,DRAW,0,0,1.8,3.6,4.5,1,1,10,6.0,63.0,12,0.6666666666666666,1.09375,6,2.0,0.1875,3,1.0,0.171875,3,3,1,0,0,2,28,34.0,69.0,4,0.3333333333333333,0.625,1,0.3333333333333333,0.25,3,0.3333333333333333,0.625,0,4,2,0,0,1,HOME_TEAM
2019,,Ath Madrid - Leganes,Ath Madrid , Leganes,DRAW,0,0,1.46,4.05,8.2,1,1,6,7.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,36,23.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Celta - Eibar,Celta , Eibar,DRAW,0,0,2.05,3.35,3.75,1,1,30,20.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,27,31.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Getafe - Betis,Getafe , Betis,DRAW,0,0,2.05,3.3,3.95,1,1,16,11.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,37,38.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Sociedad - Mallorca,Sociedad , Mallorca,DRAW,0,0,1.48,4.5,6.6,1,1,18,13.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,39,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Valladolid - Real Madrid,Valladolid , Real Madrid,DRAW,0,0,7.1,4.75,1.43,1,1,23,33.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,9,19.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Espanol - Ath Bilbao,Espanol , Ath Bilbao,AWAY_TEAM,0,1,2.45,2.95,3.25,0,3,25,16.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,12,22.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Valencia - Barcelona,Valencia , Barcelona,DRAW,0,0,4.75,4.25,1.65,1,1,10,6.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,7,4.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Alaves - Villarreal,Alaves , Villarreal,AWAY_TEAM,0,1,2.8,3.25,2.6,0,3,35,14.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,11,28.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Sevilla - Granada,Sevilla , Granada,HOME_TEAM,2,0,1.4,4.6,8.8,3,0,17,12.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,19,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Osasuna - Levante,Osasuna , Levante,DRAW,0,0,1.67,4.05,4.8,1,1,31,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,32,26.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Mallorca - Valencia,Mallorca , Valencia,HOME_TEAM,3,0,3.7,3.5,2.0,3,0,4,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,38,8.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Betis - Sociedad,Betis , Sociedad,HOME_TEAM,2,0,2.45,3.6,2.75,3,0,20,35.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,21,30.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Villarreal - Espanol,Villarreal , Espanol,AWAY_TEAM,0,1,1.67,3.9,5.1,0,3,5,29.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,29,2.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Ath Bilbao - Celta,Ath Bilbao , Celta,DRAW,0,0,1.95,3.25,4.4,1,1,8,5.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,28,34.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Barcelona - Granada,Barcelona , Granada,DRAW,0,0,1.17,8.0,16.0,1,1,1,1.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,19,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Levante - Alaves,Levante , Alaves,DRAW,0,0,2.05,3.5,3.6,1,1,22,3.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,40,36.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Real Madrid - Sevilla,Real Madrid , Sevilla,DRAW,0,0,1.63,4.2,5.1,1,1,2,9.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,3,40.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Osasuna - Valladolid,Osasuna , Valladolid,DRAW,0,0,1.85,3.4,4.6,1,1,31,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,33,32.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Eibar - Ath Madrid,Eibar , Ath Madrid,HOME_TEAM,1,0,4.95,3.35,1.8,3,0,24,27.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,13,10.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Leganes - Getafe,Leganes , Getafe,AWAY_TEAM,0,3,3.05,2.75,2.75,0,3,26,24.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,14,25.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Granada - Mallorca,Granada , Mallorca,HOME_TEAM,1,0,1.93,3.3,4.25,3,0,15,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,39,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Sociedad - Villarreal,Sociedad , Villarreal,HOME_TEAM,1,0,1.93,3.8,3.75,3,0,18,13.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,11,28.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Alaves - Betis,Alaves , Betis,HOME_TEAM,1,0,2.65,3.2,2.75,3,0,35,14.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,37,38.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Celta - Osasuna,Celta , Osasuna,DRAW,0,0,2.1,3.4,3.55,1,1,30,20.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,34,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Valencia - Eibar,Valencia , Eibar,HOME_TEAM,1,0,1.67,3.85,5.3,3,0,10,6.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,27,31.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Getafe - Real Madrid,Getafe , Real Madrid,AWAY_TEAM,0,1,4.3,3.6,1.85,0,3,16,11.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,9,19.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Ath Madrid - Levante,Ath Madrid , Levante,HOME_TEAM,2,1,1.3,5.5,10.5,3,0,6,7.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,32,26.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Espanol - Barcelona,Espanol , Barcelona,HOME_TEAM,1,0,7.0,4.5,1.45,3,0,25,16.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,7,4.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Valladolid - Leganes,Valladolid , Leganes,AWAY_TEAM,1,2,2.7,2.8,3.05,0,3,23,33.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,36,23.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Sevilla - Ath Bilbao,Sevilla , Ath Bilbao,AWAY_TEAM,0,1,1.65,3.7,5.7,0,3,17,12.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,12,22.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Leganes - Espanol,Leganes , Espanol,HOME_TEAM,1,0,2.1,3.05,4.0,3,0,26,24.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,29,2.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Osasuna - Sociedad,Osasuna , Sociedad,AWAY_TEAM,1,3,2.8,3.25,2.55,0,3,31,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,21,30.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Betis - Ath Madrid,Betis , Ath Madrid,DRAW,0,0,3.8,3.3,2.05,1,1,20,35.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,13,10.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Levante - Celta,Levante , Celta,AWAY_TEAM,0,1,2.65,3.45,2.6,0,3,22,3.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,28,34.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Real Madrid - Ath Bilbao,Real Madrid , Ath Bilbao,DRAW,0,0,1.36,5.0,8.4,1,1,2,9.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,12,22.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Mallorca - Sevilla,Mallorca , Sevilla,AWAY_TEAM,0,1,4.9,3.8,1.7,0,3,4,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,3,40.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Barcelona - Alaves,Barcelona , Alaves,HOME_TEAM,2,0,1.15,7.9,17.5,3,0,1,1.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,40,36.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Villarreal - Getafe,Villarreal , Getafe,DRAW,0,0,2.2,3.15,3.5,1,1,5,29.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,14,25.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Valladolid - Valencia,Valladolid , Valencia,DRAW,0,0,3.5,3.25,2.2,1,1,23,33.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,38,8.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Eibar - Granada,Eibar , Granada,HOME_TEAM,2,0,2.15,3.2,3.6,3,0,24,27.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,19,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Barcelona - Real Madrid,Barcelona , Real Madrid,DRAW,0,0,1.75,4.1,4.2,1,1,1,1.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,9,19.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Getafe - Valladolid,Getafe , Valladolid,HOME_TEAM,1,0,1.65,3.5,6.2,3,0,16,11.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,33,32.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Celta - Mallorca,Celta , Mallorca,DRAW,1,1,1.67,3.7,5.3,1,1,30,20.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,39,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Espanol - Betis,Espanol , Betis,HOME_TEAM,2,1,2.55,3.35,2.75,3,0,25,16.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,37,38.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Sevilla - Villarreal,Sevilla , Villarreal,AWAY_TEAM,0,1,1.67,4.05,4.75,0,3,17,12.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,11,28.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Valencia - Real Madrid,Valencia , Real Madrid,DRAW,0,0,3.8,3.8,1.9,1,1,10,6.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,9,19.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Granada - Levante,Granada , Levante,DRAW,0,0,2.0,3.5,3.7,1,1,15,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,32,26.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Sociedad - Barcelona,Sociedad , Barcelona,DRAW,1,1,4.8,4.2,1.65,1,1,18,13.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,7,4.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Ath Bilbao - Eibar,Ath Bilbao , Eibar,DRAW,0,0,1.7,3.55,5.5,1,1,8,5.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,27,31.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Ath Madrid - Osasuna,Ath Madrid , Osasuna,DRAW,0,0,1.4,4.2,10.0,1,1,6,7.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,34,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Alaves - Leganes,Alaves , Leganes,AWAY_TEAM,0,1,2.5,2.9,3.25,0,3,35,14.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,36,23.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Eibar - Getafe,Eibar , Getafe,DRAW,0,0,2.8,2.95,2.8,1,1,24,27.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,14,25.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Betis - Ath Bilbao,Betis , Ath Bilbao,HOME_TEAM,3,1,2.35,3.2,3.2,3,0,20,35.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,12,22.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Valladolid - Sociedad,Valladolid , Sociedad,DRAW,0,0,3.3,3.15,2.3,1,1,23,33.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,21,30.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Leganes - Celta,Leganes , Celta,HOME_TEAM,2,0,2.35,3.05,3.35,3,0,26,24.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,28,34.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Osasuna - Sevilla,Osasuna , Sevilla,DRAW,1,1,3.4,3.35,2.15,1,1,31,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,3,40.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Real Madrid - Espanol,Real Madrid , Espanol,HOME_TEAM,1,0,1.21,6.8,13.0,3,0,2,9.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,29,2.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Granada - Alaves,Granada , Alaves,DRAW,0,0,2.25,3.05,3.65,1,1,15,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,40,36.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Levante - Valencia,Levante , Valencia,HOME_TEAM,2,1,3.05,3.7,2.2,3,0,22,3.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,38,8.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Barcelona - Mallorca,Barcelona , Mallorca,HOME_TEAM,4,1,1.13,8.8,19.5,3,0,1,1.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,39,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Villarreal - Ath Madrid,Villarreal , Ath Madrid,DRAW,0,0,3.5,3.25,2.2,1,1,5,29.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,13,10.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Sevilla - Leganes,Sevilla , Leganes,DRAW,0,0,1.55,3.95,6.6,1,1,17,12.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,36,23.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Ath Bilbao - Granada,Ath Bilbao , Granada,HOME_TEAM,1,0,1.7,3.4,5.7,3,0,8,5.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,19,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Espanol - Osasuna,Espanol , Osasuna,HOME_TEAM,1,0,2.2,3.2,3.5,3,0,25,16.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,34,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Getafe - Levante,Getafe , Levante,DRAW,0,0,1.67,3.75,5.3,1,1,16,11.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,32,26.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,,Ath Madrid - Barcelona,Ath Madrid , Barcelona,DRAW,0,0,2.8,3.2,2.6,1,1,6,7.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,7,4.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2019,2019-11-30,Alaves - Real Madrid,Alaves , Real Madrid,DRAW,0,0,5.9,4.45,1.53,1,1,35,14.0,21.0,6,1.6666666666666667,1.9375,2,0.6666666666666666,1.0,1,0.3333333333333333,0.0625,1,3,1,1,0,0,9,19.0,21.0,6,1.3333333333333333,1.75,4,1.3333333333333333,1.5625,2,1.3333333333333333,0.3125,1,3,1,1,0,0,DRAW
2019,2019-11-30,Sociedad - Eibar,Sociedad , Eibar,DRAW,1,1,1.75,3.7,4.8,1,1,18,13.0,22.0,11,1.3333333333333333,1.1875,6,2.0,0.40625,3,1.0,0.625,3,2,1,0,0,1,27,31.0,27.0,8,1.3333333333333333,1.125,4,1.3333333333333333,0.75,4,1.3333333333333333,1.0625,2,2,1,0,0,1,HOME_TEAM
2019,2019-11-30,Mallorca - Betis,Mallorca , Betis,AWAY_TEAM,0,2,2.65,3.3,2.65,0,3,4,,20.0,13,3.0,2.84375,5,1.6666666666666667,1.4375,1,0.3333333333333333,0.03125,4,1,1,4,0,0,37,38.0,28.0,3,0.6666666666666666,0.8125,1,0.3333333333333333,0.125,3,0.3333333333333333,0.3125,0,3,2,0,0,2,
